,date,source,content,province,user_0,user_1,user_2,user_3,user_4,user_5,user_6,user_7,user_8,user_9,user_10,user_11,user_12,user_13,user_14,user_15,user_16,user_17,like
70,2022-01-13,北京日报, 1月13日，有人在社交平台发布消息称“北京丰台区万源南里社区一居民核酸检测疑似弱阳性”。 经核实，网传消息不实！ 1月13日，万源南里社区属地东高地街道办事处工作人员回应称“确认不是，虚惊一场”。 万源南里社区居委会发布公告表示：万源南里社区24栋居民经区疾控部门复核，核酸检测结果阴性。为切实保障居民健康安全，街道社区将对该居民所在单元继续进行严格管理。,北京,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,29
71,2022-01-13,安徽省滁州市公安局网络安全保卫支队, 近日，网传一段监控影像视频称“1月2日，安徽滁州某快递公司发生爆炸”。 经核实，以上消息不实，网传视频中的事件并非发生在滁州！ 1月12日，安徽省滁州市公安局网络安全保卫支队通过官方渠道发布辟谣：该段视频为1月2日，河南开封杞县一物流公司2人在装卸货物时包裹发生爆炸。目前，事件已经进一步调查中。,安徽,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18
72,2022-01-13,延安网警巡查执法, 近日，有延安市民收到消息称“异地不返乡人员扫码申请补贴4000元，是真的吗”。 经核实，此为谣言！ 1月13日，延安网警巡查执法通过官方渠道发布辟谣表示，网传消息属于不实信息，并提醒广大市民不要盲目扫描不明二维码，不要点击未知链接。 此类谣言曾多次流传于天津、山东等多地，已有多地警方和媒体对此进行辟谣。谣言发布者对地名和截止时间进行修改后将不实信息在网络上扩散，还可能附上“领取成功”的截图，诱导他人进一步操作。扫描不明二维码或点击不明链接后，可能会出现游戏网页、互动测试等内容，或要求用户填写个人信息，涉嫌流量诱导，不利于个人信息安全。,陕西,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
73,2022-01-13,夏津发布、夏津县委统筹疫情防控和经济运行工作领导小组（指挥部）办公室, 近日，网传消息称“夏津县平安湖社区出现新冠肺炎确诊病例”。 经核实，网传消息不实！ 1月12日，夏津县委统筹疫情防控和经济运行工作领导小组（指挥部）办公室发布《关于网传夏津县出现新冠肺炎“确诊病例”的情况说明》：网传夏津县平安湖社区出现新冠肺炎“确诊病例”，系不实消息，部分网民在未经核实的情况下，在网络上发布或转发与疫情相关的不实信息。,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
74,2022-01-13,安阳日报, 近日，网传消息称“汤阴县白营镇西石得村核酸检测90%为阳性”。 经安阳市汤阴县相关部门证实，以上消息不实！ 1月13日，安阳市召开新冠肺炎疫情防控工作第五场新闻发布会，据汤阴县委常委、县政府常务副县长刘娜介绍：1月8日至9日，汤阴县开始第一轮全员核酸检测。截至1月12日，已开展了四轮全员核酸检测，目前正在进行第五轮全员核酸检测。近日，网传白营镇西石得村核酸检测90%为阳性，与事实严重不符，汤阴县将依法追究传播者的责任。,河南,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25
75,2022-01-12,红星新闻、上海市卫健委, 1月11日，有网友在社交平台发布消息称“上海静安有个人国外回来之前都阴性，最后一次检测，没等结果就出去浪了，结果是阳性。她逛了水果店，逛了恒隆LV，于是今天都被关闭了”“还跟张文宏住一栋楼里，于是今天张文宏也被居家隔离了”。 经核查，上述消息为谣言。 张文宏医生回应，他并没有被居家隔离，网传消息为谣言。 根据上海市卫健委发布的消息，2022年1月11日0-24时，新增境外输入性无症状感染者1例。该病例为中国籍，在美国留学。自美国出发，于2021年12月21日抵达上海浦东国际机场，入关后即被集中隔离观察，其间4次核酸检测结果均为阴性。 在随后的7天健康监测期间，第2天核酸检测结果阴性，第7天核酸检测结果为阳性。经市级专家组会诊，综合流行病学史、临床症状、实验室检测和影像学检查结果等，该病例被诊断为无症状感染者。 目前，已追踪到上述无症状感染者在本市的密切接触者37人，均已落实集中隔离观察。对无症状感染者曾活动过的场所已进行消毒。,上海,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,62
76,2022-01-12,汉中网警巡查执法, 近日，有人在社交平台发布消息称“听他人说城固某地出现阳性病例”。 经核实，此为谣言！ 经城固县公安局调查，城固籍居民孟某（女，56岁）、王某（女，27岁），两人在未经核实的情况下，将道听途说的虚假信息进行二次编造后发送至聊天群中。 警方对发布涉疫谣言的源头、途径、传播范围等进行了详细的调查，鉴于该二人未在大众的信息传播平台上散布，遂对二人进行了批评教育，责令其删除涉疫虚假信息，解散该聊天群。,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
77,2022-01-12,北京2022年冬奥会和冬残奥会组织委员会, 近日，网传消息称“1月14日周五美国代表队370人陆续抵达首都机场T3，请市民错时出行”。 经北京2022年冬奥会和冬残奥会组织委员证实，以上消息不实！ 1月12日，北京2022年冬奥会和冬残奥会组织委员会通过官方渠道发布声明：北京冬奥会、冬残奥会期间所有境外来华的参赛运动员和其他相关人员，将执行严格的闭环管理措施，与社会面完全隔离，运动员抵离不会影响主办城市群众乘坐航班正常出行。,北京,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
78,2022-01-12,红星新闻, 近日，有人在社交平台发布视频称“1月11日晚，长沙芙蓉路出现狮子”“还有可能是老虎”。 经长沙市公安局证实，网传消息不实！ 1月12日，长沙市公安局工作人员回应表示，网传视频中的动物其实是一头在运输过程中逃跑的小黄牛，并非“狮子”“老虎”，未造成人员伤亡。,湖南,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
79,2022-01-12,沧州市住房公积金管理中心, 近日，网传一份《公积金最新政策》称“沧州市公积金不办理二套房贷款”“办理公积金贷款后提取公积金需留存额度满一年”。 经沧州市住房公积金管理中心声明证实，以上内容均不实！ 1月11日，沧州市住房公积金管理中心通过官方渠道发布通告：今年以来，沧州市住房公积金贷款及提取政策未作任何调整，继续执行《沧州市住房公积金贷款业务操作规范》《沧州市住房公积金管理中心提取业务操作规范》文件规定，具体内容如下： 一、住房公积金贷款套数认定：公积金贷款申请人和配偶没有公积金贷款记录，则执行首套公积金贷款政策；申请人和配偶有过一次公积金贷款记录且已还清，再次申请公积金贷款执行二套住房公积金贷款政策；申请人和配偶有过两次及以上公积金贷款记录，停止发放住房公积金贷款。 二、公积金提取留存额度：职工提取住房公积金按照具体提取政策执行，对公积金账户留存额度没有要求。 因此，在满足住房公积金贷款套数认定条件后，申请人可申请执行沧州市二套住房公积金贷款政策；同时，公积金留存提取额度在职工按照具体政策执行时，对额度没有“满一年”的要求。,河北,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
80,2022-01-12,网信商丘, 近日，有账号在社交平台发布视频称“是不是商丘有很多利确诊，公交停运，店铺关门，小区全部封门，村村封路，然后就是不公布确诊人数”。 经核实，此为谣言！ 在商丘市网信办指导下，梁园区网信办联合公安机关依法依规对该账号负责人进行约谈，责令该账号运营者即刻删除相关不实信息，并暂停更新1个月。 目前，该账号负责人已删除相关不实信息，表示今后将加强相关互联网法律法规的学习，积极传播正能量。 疫情期间，请广大市民进一步做好个人防护，配合相关部门做好健康管理，在积极防疫的同时无需过度恐慌；涉疫信息请以权威部门发布为准，不轻信,河南,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,431
81,2022-01-12,绍兴市上虞区新型冠状病毒肺炎疫情防控工作领导小组办公室、深圳卫健委、晶报, 1月11日，有深圳市民收到图片称“发现‘黄码’‘红码’人员，经核实属实的，予以给现金奖励。” 经核实，网传图片内容实为浙江绍兴上虞的相关通告！和深圳没有任何关系！ 1月2日，绍兴市上虞区新型冠状病毒肺炎疫情防控工作领导小组办公室发布通告：为进一步巩固疫情防控已取得的重大阶段性成果，加强关键“小门”管理的责任落实，堵塞漏洞，对“红码”“黄码”人员实现有效管控，经研究，决定对新冠肺炎疫情防控守“小门”有功人员实行奖励。 1月3日，深圳卫健委对该内容进行转发。谣言传播者掩盖了发布者的主要信息，在网上发布了断章取义的截图信息。,广东,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
82,2022-01-12,四川辟谣, 1月11日晚，网传消息称“四川绵阳龙门市场水果出现新冠阳性，香蕉，火龙果，请大家注意安全”。 经核实，以上消息不实！ 四川绵阳市涪城区两级应对新冠肺炎疫情防控指挥部工作人员表示，截至1月11日晚9时40分许，未收到有此消息。,四川,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,168
83,2022-01-11,中国新闻网, 近日，有网友在社交平台发布图片称“无锡市新吴区鸿山泰伯墓附近疑似有人在盗墓”。 经无锡市新吴区文化体育和旅游局文物工作负责人回应证实，此为谣言！网传图片内容实为考古队在考古勘探及发掘。 网友所反映的地址位于鸿山遗址附近，鸿山遗址是春秋战国时期长江下游吴越文化的墓葬类遗址，位于无锡市新吴区鸿山街道，照片中的考古地点便在鸿山街道至贤路两侧A、B地块。 为配合《鸿山墓群保护总体规划》编制，2006年，无锡文管部门组织专业队伍对鸿山遗址范围内的土墩进行了普探，宏观掌握了遗址范围内的土墩状况。2010年，鸿山遗址博物馆联合无锡市考古研究所、南京博物院大遗址保护研究中心编制了《鸿山遗址保护考古工作计划》，对鸿山遗址在2010年至2025年期间的考古工作进行了总体规划。 据工作负责人逯俊宁介绍，从2010年至今，无锡市对于鸿山遗址的考古工作一直未曾停歇。在勘探过程中，考古工作者在A地块发现古墓葬、水井、春秋时期遗址，在B地块则发现了不少古代墓葬。相关部门组织召开了至贤路两侧地块A、B地块文物保护协调会，明确对已发现的古墓葬、古遗址进行考古发掘。 随着相关部门近一年的考古前置工作的顺利展开，新吴区将在下一阶段将工作主要放在文物保护区域评估、主动性考古发掘和多学科研究上，适时发布考古情况，与大众保持良好沟通。,江苏,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
84,2022-01-11,深圳地铁, 1月11日，网传消息称“即日起，深圳地铁3号线木棉湾、布吉、水贝、田贝站暂停运营服务，7号线田贝暂停运营服务，5号线布吉站暂停运营服务……”。 经核实，网传内容不实！ 1月11日下午18时，深圳地铁通过官方渠道发布辟谣声明：目前深圳地铁仅3号线草埔站，2号线莲塘口岸站、仙湖路站、莲塘站共4个站点暂停运营服务，其余线路及车站均正常运行。,广东,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
85,2022-01-11,国家邮政局、中国邮政快递报, 近日，网传消息称“春节期间快递即将停运”“再不寄快递就来不及了”。 经国家邮政局核实，网传消息为假消息！ 1月11日，国家邮政局通过官方渠道发布辟谣内容称：今年春节期间，国内快递的主要寄递企业均表示“春节不打烊”。 2021年12月，多家快递公司通过官方渠道发布通知称“启动‘过年不打烊’项目：2022年春节期间继续提供全年无休的快递服务”。节假日期间，快递时效将受到一定影响，快递价格也可能略有涨幅；其他日期提供常态快递服务。EMS、顺丰、中通、申通、韵达、德邦快递等多家公司均在此列。 12月30日，针对春节期间的快递服务，国家邮政局发出通知，要求节日期间各寄递企业统筹安排运营资源，提前做好运力和人力调配，维护基层网点运营稳定，切实保障节日期间人民群众用邮需求和行业安全稳定运行。,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24
86,2022-01-11,天津辟谣, 近日，网传一份天津市东丽区教育局发布的《关于2021-2022学年度第一学期核酸排查结果良好学生返校通知》，称“经过讨论决定各中、小学于1月12日开学，请各学校做好以下工作”“1月12日下午按时到校，请做好统计……” 经核实，网传消息不实，东丽区教育局未发布该通知！,天津,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24
87,2022-01-11,南宁日报、南宁教育, 近日，网传消息称“南宁中小学将提前放寒假”。 经南宁市教育局证实，网传消息不实！ 1月10日，南宁市教育局回应表示：目前，南宁市各中小学校具体放寒假时间按《南宁市中小学校2021—2022学年度校历》执行，2022年寒假放假时间为2022年1月24日至2月20日，2022年2月21日为南宁市中小学（含中职学校）、幼儿园春季学期统一开学上课时间。 如有调整，南宁市教育局将第一时间通过官方渠道发布通知。,广西,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
88,2022-01-10,天津公安南开分局, 1月9日，有网民发布视频称“天津已确诊700例新冠肺炎患者”。 经核实，此为谣言！ 1月10日，天津公安南开分局发布情况通报：谣言发布者系朱某某（男，32岁），经审查，其对虚构事实扰乱公共秩序的行为供认不讳。 目前，天津公安南开分局对谣言发布者朱某某依法处以行政拘留10日的处罚。,天津,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207
89,2022-01-10,极目新闻, 近日，网传视频称“宁波北仑某小区内，有防疫人员怒斥居民，政府配送的白菜只吃菜心”“居民把派发物资都扔了”“居民将配发的白菜扔垃圾桶”。 经核实，以上消息不实！ 网传视频内容实际发生在宁波北仑区新碶街道沿海村，宁波市北仑区于1月1日通报1例新冠核酸检测阳性感染者，新碶街道沿海村调整为中风险地区。1月6日，当地居民进行核酸检测时，收到了防疫人员送出的免费白菜。 北仑区人民政府办公室工作人员表示，由于最外侧的白菜帮比较脏，不能食用，居民才扔掉了一些脏的白菜帮。网传视频中的声音则是后期有人配上去的。并非网传谣言的“只吃菜心”“把派发物资都扔了”。,浙江,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230
90,2022-01-10,永康公安, 近日，有永康市市民在社交平台发布核酸检测报告的图片称“玩完咯”，图片显示：吕某某的核酸检测结果为“阳性”。 经核实，以上消息不实！ 经永康市委网信办、永康市公安局迅速开展联合调查，发现该图系伪造。 目前，永康市公安局依法对吕某某处以行政处罚。,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
91,2022-01-10,北京市人力资源和社会保障局, 近日，有北京市民收到消息称“部分银行推广第三代社会保障卡（北京民生一卡通）换发业务”“第三代社保卡开始更换，拿身份证到银行就可办理”。 经北京市人力资源和社会保障局证实，以上内容不实！ 1月7日，北京市人力资源和社会保障局官网发布公告：目前第三代社会保障卡（北京民生一卡通）正在进行技术验证测试，尚未启动换发工作，并未公布办理渠道和服务网点。下一步，第三代社会保障卡（北京民生一卡通）换发启动时间和安排将及时向社会公布，请届时关注相关信息。,北京,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216
92,2022-01-10,上观新闻,网传西安一小区有男子将妻儿从15楼扔下？辟谣！坠楼事件并非发生在西安！警方：妻儿坠楼和男子无关 ,陕西,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,2022-01-10,西安发布、咸阳发布, 1月9日，网传一则以“西安市疫情防控指挥部办公室”名义发布的通知，称“鉴于我市目前封控区、管控区相继解封，全市疫情形势总体可控，为逐步恢复经济社会运行，现就有关事项通知如下……”。 经西安市疫情防控指挥部于1月10日证实，网传消为不实。网传消息实为：“咸阳市疫情防控指挥部办公室”于1月8日发布的通知，并非西安市疫情防控指挥部发布。 目前，西安警方已在第一时间介入调查，后续将通报处理结果。,陕西,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
94,2022-01-10,西安市公安局, 近日，有人在社交平台发布视频称“西安某学校学生向秦岭转移隔离”。 经核实，此为谣言！视频内容实为外地学生放学！ 1月8日，西安市公安局通过官方渠道发布通报：谣言发布者曹某因虚构事实扰乱公共秩序，西咸新区公安局秦汉新城分局根据《中华人民共和国治安管理处罚法》第二十五条之规定，对谣言发布者曹某处以行政拘留五日的处罚。,陕西,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,101
95,2022-01-09,西安网警巡查执法, 近日，西安地区社交媒体流传消息称“东仪路青松公寓，4个80岁以上老人躲避核酸检测，导致一公寓800多人被拉定边沙漠隔离。包村干部畏罪跳河，被群众给捞上来了”。 经核实，网传消息为谣言！公安机关将依法追究恶意造谣、传谣者的法律责任。,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,190
96,2022-01-09,津云, 近日，网传消息称“参加冬奥会的各国运动员飞机统一改在天津落地，再去北京，风险骤增，大家要提前置备年货，要小心，少出门，平安自保”。 经天津市有关部门核实，网传消息不实。 北京冬奥会和冬残奥会唯一官方入境口岸为北京首都机场。,天津,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139
97,2022-01-09,人民网、平安北京朝阳, 近日，有网友在社交平台发布消息称“四个国外运动员进京，核酸阳性，去三里屯玩了”“三里屯有些地方已被封”。 经核实，上述消息为谣言。 1月9日，北京警方发布官方通报表示，“境外入境人员拒不落实防疫措施擅自外出导致三里屯部分地区被封”为谣言。目前，犯罪嫌疑人陈某（女，39岁）因在多个微信群编造传播相关不实信息，已被依法刑事拘留，案件正在进一步工作中。,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120
98,2022-01-08,深圳卫健委, 1月7日，深圳新增两例本土确诊病例。当日，有网友在社交平台上称“深圳两例确认病例感染的是奥密克戎”。 经核查，上述言论为谣言。 1月7日20时，深圳市疾控中心完成两个病例的新冠病毒全基因组序列测定，结果显示：病例1和病例2感染的是德尔塔变异株，两者的同源性为100%。网传“感染奥密克戎”不实。 奥密克戎（Omicron）为新冠病毒变异毒株，自11月最早在南非被发现和确定后，不到一个月时间内扩散到全球30多个国家和地区。该毒株突变多、程度深，且与原始新冠病毒和之前流行的主要变异株差别大。,广东,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,59
99,2022-01-07,上观新闻、澎湃新闻, 近日，网传视频称“上海地铁汶水路站，有一名乘客心脏骤停，使用AED（自动体外除颤器）没人按下电击按钮”，有网友质疑“上海地铁工作人员跑哪去了”“地铁急救措施不到位”“救助不专业、地铁工作人员不陪伴”。 经核实，以上消息不实，系对事实真相断章取义的误解！ 视频中的画面发生在1月4日，事件真相是：乘客在地铁到达汶水路站前的彭浦新村站就已发病，由于列车已经启动运行，彭浦新村站工作人员及时对汶水路站工作人员发出提醒称“有乘客在28号车门处发生昏厥，请工作人员配合查看”。 据悉，在地铁未到汶水路站时，一位同乘地铁的上海市第十人民医院护士已伸出援手，对乘客进行心肺复苏；地铁到达汶水路站后，地铁工作人员第一时间发现了发病乘客，与护士和另两位来自长征医院的医生共同对其进行急救，并在此期间拨打了120急救电话。 在整个急救过程中，接受过AED使用培训的地铁工作人员使用了AED设备，对乘客进行了电击除颤。且始终有医护人员对乘客进行心肺复苏、人工呼吸，直到120急救人员到达现场，将患者送上救护车。但这些画面并未被录入视频中，引发了广大网友的误解。 此外，当天参与救助的医生表示，不是所有的心跳骤停都需要AED除颤。是否需要AED除颤需要结合心跳情况具体分析、判断。但对于所有的心跳骤停，胸外按压都是非常有必要的，因此在场人员需要坚持胸外按压。,上海,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37
100,2022-01-07,清苑网警、保定网警巡查执法, 近日，有保定清苑区网民在社交平台发布视频称“清苑区南候村因疫情封村了”。 经核实，此为谣言！ 网传视频内容实为南候村进行正常核酸检测的画面，并非“封村”。经清苑网警联合网信办于1月5日对谣言发布者进行约谈，谣言发布者认识到了自己的错误，并删除了有关视频。,河北,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88
101,2022-01-07,网信洛南, 1月6日，有网民在社交平台发布消息称“商洛市洛南县来了阳性感染者，和感染者一同去超市的都被关在家里不让出门”。 经洛南县委网信办核实，此为谣言！ 1月6日，网信洛南通过官方渠道发布《关于造谣洛南县出现阳性感染者的情况说明》表示，经与相关职能部门多方核实，证实该信息为不实信息。 截至2022年1月7日10时33分，商洛市累计确诊新冠病例7例，治愈病例7例，当前无新增确诊病例。目前，在疫情防控常态化的环境下，商洛市应对疫情风险、稳定社会、保障民生工作平稳有序，广大市民无需过度恐慌。,陕西,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,183
102,2022-01-07,深圳特区报、深圳新闻网, 1月7日，深圳市报告新增2例新冠病毒阳性感染者。在此同时，网传消息称“深圳这27个新增小区，新确诊病人曾逗留过”“包括深圳福田区莲花北村、益田花园，南山区白石洲新堂花园、哈尔滨工业大学（深圳）宿舍楼，龙岗区布吉新三村，龙华区南国丽园、星河丹堤等居民区”，引起了深圳市民的关注和转发。 经核实，网传消息为谣言，系对往日新闻的二次传谣，与最新确诊病例无关！ 网传谣言实际为2020年2月2日深圳的疫情动态，分别由“深圳卫健委”于2020年2月3日12时53分、“深圳发布”于2020年2月3日13时06分发布，与2022年1月7日深圳新增2例新冠病毒阳性感染者的情况没有任何关联。 目前，2例新增新冠阳性感染者已转送至医院应急院区隔离治疗。相关密接者正在排查中，其居住、工作区域已实施管控，其活动过的重点场所已进行终末消毒。,广东,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,112
103,2022-01-07,澎湃新闻, 近日，有人在社交平台发布图片称“上海金山石化方向天都烧红了”“发生特大火灾”。 经核实，以上消息不实！ 1月6日，上海化工区回应表示，网传图片的“火情”实为某石油化工企业，在工艺调整过程中启用地面火炬排燃，个别装置临时安排停车，属于正常工作流程。地面火炬燃烧可能持续较长时间，夜间光亮会比白天的强，请广大居民不要误解及担心。 火炬系统是石油化工企业保障生产稳定、减少环境污染必不可少的一个安防设施设备，地面火炬的噪音小、热辐射少、燃烧充分并能最大限度地减少各类污染、更具安全性。,上海,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18
104,2022-01-07,中共许昌市委网络安全和信息化委员会办公室、许昌融媒, 近日，有人在网上发布图片称“最新通报！近期许昌市有确诊病例的社区（村）分布详情”“许昌市有确诊病例的社区（村）分布详情如下”。 经许昌市网信办核实，网传图片内容不实，系对往日疫情动态的二次传谣！ 1月6日，中共许昌市委网信办，通过官方渠道发布通报：网传图片内容均为2020年期间的疫情通报，“许昌市有确诊病例的社区（村）分布详情”的图片，实际为建安融媒曾于2020年2月8日报道的当日疫情动态。 1月7日，许昌市卫健委发布的河南省新型冠状病毒肺炎疫情最新情况：1月6日0—24时，许昌市新增本土确诊病例28例，含无症状感染者转确诊病例3例。目前，许昌市正在积极应对本次疫情，在加快全员核酸检测、加快流调溯源、调整风险等级的同时，加强许昌市全域防控。,河南,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,133
105,2022-01-06,蒙山县公安局, 近日，网传消息称“广西蒙山县某超市后门发生城管执法人员被菜贩殴打的事件”。 经蒙山县公安局核实，以上内容不实，无城管执法人员被殴打，涉案人员均为菜贩！ 1月5日，蒙山县公安局发布通报：两名涉案人员分别为莫某（男，63岁）和关某某（男，63岁），均为菜贩。经警方询问，两人对殴打他人的违法犯罪事实供认不讳。 目前，莫某和关某某因涉嫌寻衅滋事罪，已被蒙山县公安局依法处以刑事拘留。,广西,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
106,2022-01-06,成都网络辟谣、成都外国语学校, 近日，有成都市家长收到消息称“成都外国语学校本部将于1月8日、9日举行‘定班型考试’”“考试科目为语文和数学，承诺此考试为校内入学和定班型的考试，并非外面机构组织的考试”“家长缴纳一定费用就可以保证孩子进入成外学习”。 经成都外国语学校回应证实，以上消息不实！ 1月5日，成都外国语学校通过官方渠道发布声明：成都外国语学校是成都市直属（直管）学校，学校招生工作严格按照成都市教育局相关文件、政策执行，招生程序严谨规范。 校方从未委托任何个人、机构进行招生宣传、培训和测试，这些宣传、培训和测试均与学校无关，请家长们明辨慎行，密切关注学校官方发布的相关招生信息，不要上当受骗。,四川,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25
107,2022-01-06,乌鲁木齐交警, 近日，网传消息称“乌鲁木齐从今天开始，城内所有不在停车位停放的车辆一律开罚单”“交警大队今天开始抓摩托车、电瓶车、三轮车无证驾驶”。 经核实，以上消息不实！ 1月6日，乌鲁木齐交警通过官方渠道发布声明：以上消息是假的，有任何交管方面的消息，“乌鲁木齐交警”官方平台将第一时间发布。对于造谣者，公安机关正在调查处理中。,新疆,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,19
108,2022-01-06,燕赵晚报、曲阳县公安局交警大队, 近日，有人发布视频称“在保定市曲阳县曲新线恒山书画院前侧路段，发生一起多车相撞交通事故，造成了数人死亡”。 经核实，以上内容夸大了事故后果，“数人死亡”并不属实！ 事件真相为：2022年1月4日23 时 40 分许，保定市曲阳县曲新线恒山书画院前侧路段发生一起多车相撞交通事故，恰巧路过的高某拍摄事故现场后，虚构了“造成数人死亡”的不实言论，并发布至社交平台。 经民警现场初步勘验调查，事发时刘某驾驶小型汽车由北向南行驶，先是撞到宋某停在公路西侧的小型汽车，致使宋某的小型轿车与前方李某停放的小轿车发生相撞。后刘某驾驶的车辆驶入逆行车道，与对向行驶的王某驾驶的小型普通客车相撞。 本次事故导致驾驶人刘某，乘车人杨某、王某三人受伤住院，其中 1 人骨折，4 车不同程度损坏，无人死亡。目前该起事故正在进一步调查中。 1月5日上午，曲阳公安机关依法将高某传唤至派出所，进行了严厉的批评教育。,河北,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,22
109,2022-01-06,RD注册营养师薛庆鑫丨中国营养学会会员 注册营养师, 如今，越来越多的坚果类零食走进广大消费者的视野，我们常能看到各式各样的坚果广告称“每日一袋坚果，身体无负担”“满足营养又健康”。 然而，每天一袋坚果零食，真的安全健康吗？恐怕并非想象中那么简单！ 近日，南宁的陈女士在体检时被查出高血脂。据悉，陈女士听说吃坚果对身体好，每天吃一包，连吃了三个月，另外还会吃一些花生与核桃“加餐”。 虽然坚果中富含不饱和脂肪酸、蛋白质、膳食纤维、微量元素等营养成分，但鉴于大多数坚果中脂肪含量大于40%，热量也比较高，并非吃得越多越好，一旦摄入过量不仅会像陈女士那样得高血脂，还可能诱发其他心脑血管疾病。 其实，一名健康的成年人一天所需要摄入的脂肪量为40克至60克，而日常食用的烹饪油已占据了其中的25克至30克左右，加之平时食用的肉类中也含有脂肪，人一天中能额外增加的脂肪摄入量已经不多了。 营养师建议，人在正常饮食的前提下，每天10克左右的坚果就可满足一天不饱和脂肪酸的摄入量。市面上的综合坚果包一般是夏威夷果、碧根果、核桃等坚果，按照一包30克计算，在普通人正常饮食的前提下，每天吃一包坚果很容易导致脂肪摄入量超标。 同时，大部分人食用此类零食的时候并不会注意食物的配料和热量。目前市面上的大部分坚果零食都含有糖、盐等添加成分，对于一些患有特殊疾病（如糖尿病）的人群而言，面对坚果更需要谨慎挑选，尽量选购不添加糖、盐的产品。,广西,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26
110,2022-01-06,北京青年报、光明网, 近日，网传“西安市精神卫生中心”给市民发送短信，称“隔离期间，您如果和花草树木聊天这很正常无需致电咨询，只有在那些花草树木开始回答您问题的情况下才有必要寻求协助”。 经核实，以上内容不实！ 1月6日，西安市精神卫生中心回应表示，官方从未发布过此类消息。 据1月4日举行的陕西省新冠肺炎疫情防控工作新闻发布会消息，为进一步做好陕西省新冠肺炎疫情期间群众心理健康、危机干预和疏导等服务，陕西依托陕西省心理卫生协会成立了新冠肺炎疫情医疗救治心理干预专家组，提供了免费心理援助热线服务，通过媒体公布了7条热线电话，其中西安3条、咸阳2条、渭南及延安各1条，这些热线电话也可以通过12320或12345热线进行转接。,陕西,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
111,2022-01-06,中华人民共和国国家发展和改革委员会, 近日，有机构以“参与国家发展改革委组织开展的中国营商环境评价”的名义，在部分城市招揽业务、收取费用。 经国家发展改革委法规司证实，以上内容不可信！ 2021年12月31日，国家发展改革委法规司发布官方声明：无任何单位、机构或公司就中国营商环境评价有关工作，与我委法规司存在合作关系。请各地方增强防范意识，谨防上当受骗。,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
